,,,,,Ease of doing business,,,,,Starting a business,,,,,,,,,,,,,,,,Dealing with construction permits,,,,,,,,,,,,,,,,,Getting electricity,,,,,,,,,,,,,,,,,,,,,Registering property,,,,,,,,,,,,,,,,,,,Getting credit,,,,,,,,,,,,,,,Protecting minority investors,,,,,,,,,,,,,,,,,,,,,Paying taxes,,,,,,,,,,,,,,,,,,,,,Trading across borders ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enforcing contracts,,,,,,,,,,,,,,,,,,,,,,,,,Resolving insolvency,,,,,,,,,,,,,
PRI,Puerto Rico (U.S.),Latin America & Caribbean,High income,2018,,69.26,,,,,91.29,6,5.5,0.8,6,5.5,0.8,0,70.59,94.97,99.58,70.59,94.97,99.58,100,,60.17,,22,165,6.3,12,2,1,2,3,1,3,32,59.94,68.72,80,,76.94,,5,32,228.3,4,1,8,4.4,5,1,1,0,0,1,24.5,66.67,93.91,97.18,50,,46.35,,,8,191,1.6,13.5,13.5,7,3,0,3.5,0,41.67,9.09,89.64,45,45,,95,,,12,,7,0,100,,19,,,100,87.5,,50,,7,6,,8,1,2,6,7,3,,5,70,60,,80,10,20,60,,52.42,,16,218,63.4,29.8,13.4,20.2,No VAT,No VAT,41,104.9,13.76,78.33,73.88,43.7,No VAT,No VAT,27.52,0,,81.86,,,,,,,,2,2,48,48,75,75,386,386,,,,,,,99.58,99.7,70.44,83.15,81.25,89.29,63.61,67.86,,54.41,,,,630,40,500,90,30.2,23,5.6,1.6,7,7,,3,1.5,0.5,2,,58.2,66.14,38.89,38.89,,84.2,,1,2.5,11,69.4,15,3,6,3,3,74.66,93.75
PRI,Puerto Rico (U.S.),Latin America & Caribbean,High income,2019,64,69.46,,,,53,91.23,6,5.5,1.3,6,5.5,1.3,0,70.59,94.97,99.35,70.59,94.97,99.35,100,141,59.38,,22,165,6.9,12,2,1,2,3,1,3,32,59.94,65.6,80,88,73.43,,5,32,351.9,3,0,14.4,4.8,5,1,1,0,0,1,24.5,66.67,93.91,95.66,37.5,159,46.14,,,8,191,1.7,13.5,13.5,7,3,0,3.5,0,41.67,9.09,88.78,45,45,3,95,,,12,,7,0,100,,19,,,100,87.5,110,50,,7,6,,8,1,2,6,7,3,,5,70,60,,80,10,20,60,162,52.42,,16,218,63.4,29.8,13.4,20.2,No VAT,No VAT,41,104.9,13.76,78.33,73.88,43.7,No VAT,No VAT,27.52,0,67,81.86,,,,,,,,2,2,48,48,75,75,386,386,,,,,,,99.58,99.7,70.44,83.15,81.25,89.29,63.61,67.86,63,61.82,,,,630,40,500,90,30.2,23,5.6,1.6,11,11,,3,3.5,2.5,2,,58.2,66.14,61.11,61.11,10,83.32,,1,2.5,11,67.7,15,3,6,3,3,72.89,93.75
QAT,Qatar,Middle East & North Africa,High income,2008,,,,,,,82.97,7,7,5.7,8,8,5.7,80.1,64.71,93.47,97.17,58.82,92.46,97.17,79.98,,,78.9,16,58,2,,,,,,,,56,90.78,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,6,12,0.3,,,,,,,,58.33,94.74,98.33,,,,,18.75,3,,0,,0,0,3,,30,0,,,,,43.33,5,6,2,,,,,,,4,,50,60,20,,,,,,,100,3,36,11.3,0,11.3,0,,,,,,100,100,100,,,,,,,73.02,5,7,1100,1383,21,20,,,,,,,,,66.67,61.54,84.97,81.98,68.75,74.19,,,,,,,,,,,,56.73,43,570,,,,21.6,,,,,,,,,,,31.25,63.11,75.82,,,,,30.26,0,2.8,22,28.1,,,,,,30.26,
QAT,Qatar,Middle East & North Africa,High income,2009,,,,,,,82.97,7,7,5.7,8,8,5.7,80.1,64.71,93.47,97.17,58.82,92.46,97.17,79.98,,,78.9,16,58,2,,,,,,,,56,90.78,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,6,12,0.3,,,,,,,,58.33,94.74,98.33,,,,,18.75,3,,0,,0,0,3,,30,0,,,,,43.33,5,6,2,,,,,,,4,,50,60,20,,,,,,,100,3,36,11.3,0,11.3,0,,,,,,100,100,100,,,,,,,73.85,5,7,987,1241,21,20,,,,,,,,,66.67,61.54,87.43,84.5,68.75,74.19,,,,,,,,,,,,56.73,43,570,,,,21.6,,,,,,,,,,,31.25,63.11,75.82,,,,,30.26,0,2.8,22,28.1,,,,,,30.26,
QAT,Qatar,Middle East & North Africa,High income,2010,,,,,65.49,,84,7,7,4.6,8,8,4.6,65.7,64.71,93.47,97.68,58.82,92.46,97.68,83.58,,,78.89,16,58,2,,,,,,,,56,90.78,89.89,,,,83.97,4,90,9.4,,,,,,,,,,,,83.33,68.7,99.88,,,,,83.8,6,12,0.3,,,,,,,,58.33,94.74,98.33,,,,,18.75,3,,0,,0,0,3,,30,0,,,,,43.33,5,6,2,,,,,,,4,,50,60,20,,,,,,,100,3,36,11.3,0,11.3,0,,,,,,100,100,100,,,,,,,75.2,5,7,804,1010,21,20,,,,,,,,,66.67,61.54,91.43,88.6,68.75,74.19,,,,,,,,,,,,56.73,43,570,,,,21.6,,,,,,,,,,,31.25,63.11,75.82,,,,,30.26,0,2.8,22,28.1,,,,,,30.26,
QAT,Qatar,Middle East & North Africa,High income,2011,,,,,64.78,,78.57,9,9.5,7.1,10,10.5,7.1,90.4,52.94,90.95,96.43,47.06,89.95,96.43,77.4,,,78.9,16,58,2,,,,,,,,56,90.78,89.92,,,,83.96,4,90,13,,,,,,,,,,,,83.33,68.7,99.84,,,,,83.8,6,12,0.3,,,,,,,,58.33,94.74,98.33,,,,,18.75,3,,0,,0.1,0,3,,30,0,,,,,43.33,5,6,2,,,,,,,4,,50,60,20,,,,,,,100,3,36,11.3,0,11.3,0,,,,,,100,100,100,,,,,,,73.3,5,7,1061,1334,21,20,,,,,,,,,66.67,61.54,85.82,82.86,68.75,74.19,,,,,,,,,,,,56.73,43,570,,,,21.6,,,,,,,,,,,31.25,63.11,75.82,,,,,30.42,0,2.8,22,28.3,,,,,,30.42,
QAT,Qatar,Middle East & North Africa,High income,2012,,,,,66.28,,81.27,8,8.5,6.1,9,9.5,6.1,76.9,58.82,91.96,96.94,52.94,90.95,96.94,80.78,,,78.88,16,58,2,,,,,,,,56,90.78,89.87,,,,83.96,4,90,11.1,,,,,,,,,,,,83.33,68.7,99.86,,,,,83.8,6,12,0.3,,,,,,,,58.33,94.74,98.33,,,,,31.25,3,,2,,32.2,0,5,,30,33.33,,,,,43.33,5,6,2,,,,,,,4,,50,60,20,,,,,,,100,3,36,11.3,0,11.3,0,,,,,,100,100,100,,,,,,,73.17,5,7,1121,1305,21,20,,,,,,,,,66.67,61.54,84.51,83.37,68.75,74.19,,,,,,,,,,,,56.73,43,570,60,450,60,21.6,15.5,2.5,3.6,,,,,,,,31.25,63.11,75.82,,,,,30.44,0,2.8,22,28.3,,,,,,30.44,
QAT,Qatar,Middle East & North Africa,High income,2013,,,,,68.09,,82.44,8,8.5,4.8,9,9.5,4.8,60.7,58.82,91.96,97.59,52.94,90.95,97.59,84.83,,,78.89,16,58,2,,,,,,,,56,90.78,89.9,,,,83.97,4,90,8.7,,,,,,,,,,,,83.33,68.7,99.89,,,,,83.8,6,12,0.3,,,,,,,,58.33,94.74,98.33,,,,,43.75,3,,4,,25.2,0,7,,30,66.67,,,,,43.33,5,6,2,,,,,,,4,,50,60,20,,,,,,,99.44,4,48,11.3,0,11.3,0,,,,,,98.33,100,100,,,,,,,76.67,5,7,950,1076,17,17,,,,,,,,,66.67,61.54,88.24,87.44,77.08,79.03,,,,,,,,,,,,56.73,43,570,60,450,60,21.6,15.5,2.5,3.6,,,,,,,,31.25,63.11,75.82,,,,,31.83,0,2.8,22,29.6,,,,,,31.83,
QAT,Qatar,Middle East & North Africa,High income,2014,,,,67.17,68.12,,82.32,8,8.5,5.1,9,9.5,5.1,62,58.82,91.96,97.45,52.94,90.95,97.45,84.5,,,78.89,16,58,2,,,,,,,,56,90.78,89.9,,,,83.97,4,90,8.9,,,,,,,,,,,,83.33,68.7,99.89,,,,,83.8,6,12,0.3,,,,,,,,58.33,94.74,98.33,,,,30,43.75,3,1,4,5,22.7,0,7,6,30,66.67,8.33,62.5,,41.67,43.33,5,6,2,2,5,3,4,4.3,4,4,4,50,60,20,20,50,30,40,,,99.44,4,41,11.3,0,11.3,0,,,,,,98.33,100,100,,,,,,,77.02,5,7,899,1019,17,17,,,,,,,,,66.67,61.54,89.34,88.45,77.08,79.03,,,,,,,,,,,,56.73,43,570,60,450,60,21.6,15.5,2.5,3.6,,,,,,,,31.25,63.11,75.82,,,,37.83,31.92,0,2.8,22,29.7,7,2,4,0,1,31.92,43.75
QAT,Qatar,Middle East & North Africa,High income,2015,,,65.54,67.25,,,82.28,8,8.5,5.1,9,9.5,5.1,62.6,58.82,91.96,97.43,52.94,90.95,97.43,84.35,,79.17,78.89,16,58,2,12,1,1,2,3,1,4,56,90.78,89.9,80,,78.6,83.97,4,90,9,5,3,0.7,0.3,5,1,1,0,0,0,3.3,83.33,68.7,99.89,62.5,,,82.43,83.8,6,12,0.3,23.5,,8,1.5,8,6,,58.33,94.74,98.33,78.33,,,30,,,1,,5,23.3,0,,6,,,8.33,62.5,,41.67,,5,6,,2,5,3,4,4.3,4,,4,50,60,,20,50,30,40,,,99.44,4,41,11.3,0,11.3,0,,,,,,98.33,100,100,,,,,,69.21,77.79,5,7,927,1050,15,16,10,72,30,121,150,290,382,423,66.67,61.54,88.74,87.9,81.25,80.65,94.81,70.29,81.87,56.87,62.5,58.57,63.99,64.77,,,54.64,56.73,43,570,60,450,60,21.6,15.5,2.5,3.6,4.5,,2.5,,0,0,2,31.25,63.11,75.82,25,,,37.95,,0,2.8,22,29.9,7,2,4,0,1,32.14,43.75
QAT,Qatar,Middle East & North Africa,High income,2016,,65.66,65.85,,,,82.36,8,8.5,5.1,9,9.5,5.1,61.5,58.82,91.96,97.47,52.94,90.95,97.47,84.62,,79.17,,16,58,2,12,1,1,2,3,1,4,56,90.78,89.9,80,,78.6,,4,90,8.8,5,3,0.7,0.4,5,1,1,0,0,0,3.5,83.33,68.7,99.89,62.5,,82.43,82.43,,6,12,0.3,23.5,23.5,8,1.5,8,6,0,58.33,94.74,98.33,78.33,78.33,,30,,,1,,5,26.5,0,,6,,,8.33,62.5,,43.33,,5,6,,2,5,3,5,4.3,4.3,,4,50,60,,20,50,30,50,,99.44,99.44,4,41,11.3,0,11.3,0,No VAT,No VAT,No corporate income tax,No corporate income tax, ,98.33,100,100,No VAT,No VAT,No corporate income tax,No corporate income tax,,70.49,,,,,,,,10,72,30,61,150,290,382,558,,,,,,,94.81,70.29,81.87,78.38,62.5,58.57,63.99,53.52,,52.79,54.64,,,570,60,450,60,21.6,15.5,2.5,3.6,4.5,3.5,2.5,1.5,0,0,2,,63.11,75.82,25,19.44,,38.01,,0,2.8,22,30,7,2,4,0,1,32.27,43.75
QAT,Qatar,Middle East & North Africa,High income,2017,,64.64,,,,,86.06,8,8.5,6.2,9,9.5,6.2,0,58.82,91.96,96.91,52.94,90.95,96.91,100,,79.16,,16,58,2,12,1,1,2,3,1,4,56,90.78,89.88,80,,78.6,,4,90,10.8,5,3,0.8,0.4,5,1,1,0,0,0,4.8,83.33,68.7,99.87,62.5,,83.27,,,6,12,0.3,24.5,24.5,8,2.5,8,6,0,58.33,94.74,98.33,81.67,81.67,,30,,,1,,5,30.5,0,,6,,,8.33,62.5,,28.33,,2,2,,2,4,2,5,2,3.7,,3,20,20,,20,40,20,50,,99.44,,4,41,11.3,0,11.3,0,No VAT,No VAT,No corporate income tax,No corporate income tax, ,98.33,100,100,No VAT,No VAT,No corporate income tax,No corporate income tax,,70.49,,,,,,,,10,72,30,61,150,290,382,558,,,,,,,94.81,70.29,81.87,78.38,62.5,58.57,63.99,53.52,,52.79,,,,570,60,450,60,21.6,15.5,2.5,3.6,4.5,3.5,2.5,1.5,0,0,2,,63.11,75.82,25,19.44,,38.23,,0,2.8,22,30.4,7,2,4,0,1,32.72,43.75
QAT,Qatar,Middle East & North Africa,High income,2018,,65.25,,,,,86,8,8.5,6.7,9,9.5,6.7,0,58.82,91.96,96.67,52.94,90.95,96.67,100,,79.16,,16,58,2,12,1,1,2,3,1,4,56,90.78,89.87,80,,78.6,,4,90,11.7,5,3,0.3,0.2,5,1,1,0,0,0,4.1,83.33,68.7,99.86,62.5,,83.27,,,6,12,0.3,24.5,24.5,8,2.5,8,6,0,58.33,94.74,98.33,81.67,81.67,,35,,,1,,6,28.1,0,,7,,,8.33,75,,28.33,,2,2,,2,4,2,5,2,3.7,,3,20,20,,20,40,20,50,,99.44,,4,41,11.3,0,11.3,0,No VAT,No VAT,No corporate income tax,No corporate income tax, ,98.33,100,100,No VAT,No VAT,No corporate income tax,No corporate income tax,,71.51,,,,,,,,10,72,25,48,150,290,382,558,,,,,,,94.81,70.29,85.22,83.15,62.5,58.57,63.99,53.52,,52.79,,,,570,60,450,60,21.6,15.5,2.5,3.6,4.5,3.5,,1.5,0,0,2,,63.11,75.82,25,19.44,,38.41,,0,2.8,22,30.7,7,2,4,0,1,33.06,43.75
QAT,Qatar,Middle East & North Africa,High income,2019,83,65.89,,,,84,87.67,7,7.5,7.1,8,8.5,7.1,0,64.71,92.96,96.44,58.82,91.96,96.44,100,20,79.16,,16,58,2,12,1,1,2,3,1,4,56,90.78,89.86,80,69,78.59,,4,90,12.5,5,3,0.3,0.2,5,1,1,0,0,0,4,83.33,68.7,99.85,62.5,20,83.27,,,6,12,0.3,24.5,24.5,8,2.5,8,6,0,58.33,94.74,98.33,81.67,81.67,124,40,,,1,,7,28.2,0,,8,,,8.33,87.5,178,28.33,,2,2,,2,4,2,5,2,3.7,,3,20,20,,20,40,20,50,2,99.44,,4,41,11.3,0,11.3,0,No VAT,No VAT,No corporate income tax,No corporate income tax, ,98.33,100,100,No VAT,No VAT,No corporate income tax,No corporate income tax,97,71.51,,,,,,,,10,72,25,48,150,290,382,558,,,,,,,94.81,70.29,85.22,83.15,62.5,58.57,63.99,53.52,122,52.79,,,,570,60,450,60,21.6,15.5,2.5,3.6,4.5,3.5,,1.5,0,0,2,,63.11,75.82,25,19.44,120,38.12,,0,2.8,22,30.2,7,2,4,0,1,32.5,43.75
ROM,Romania,Europe & Central Asia,Upper middle income,2004,,,,,,,82.47,7,29,10.9,7,29,10.9,2.9,64.71,71.36,94.56,64.71,71.36,94.56,99.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.76,35,537,,,,16.8,,,,,,,,,,,56.25,65.82,81.21,,,,,7.39,0,4.6,9,6.9,,,,,,7.39,
ROM,Romania,Europe & Central Asia,Upper middle income,2005,,,,,,,84.67,6,28,7.4,6,28,7.4,2.2,70.59,72.36,96.29,70.59,72.36,96.29,99.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.94,6,72,2.2,,,,,,,,58.33,66.03,85.47,,,,,50,8,,0,,0.4,0,8,,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.76,35,537,,,,16.8,,,,,,,,,,,56.25,65.82,81.21,,,,,7.39,0,4.6,9,6.9,,,,,,7.39,
ROM,Romania,Europe & Central Asia,Upper middle income,2006,,,,,,,89.23,6,11,5.3,6,11,5.3,1.9,70.59,89.45,97.36,70.59,89.45,97.36,99.53,,,65.29,17,193,1.6,,,,,,,,52,51.87,92,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,6,72,2,,,,,,,,58.33,66.03,86.55,,,,,50,8,,0,,1.4,1,8,,80,0,,,,,53.33,8,4,4,,,,,,,5,,80,40,40,,,,,,,44.72,108,192,55.8,17.2,37.5,1,,,,,,0,77.9,56.27,,,,,,,46.01,7,15,2601,2401,28,28,,,,,,,,,44.44,0,52.26,63.9,54.17,61.29,,,,,,,,,,,,67.76,35,537,,,,16.8,,,,,,,,,,,56.25,65.82,81.21,,,,,18.83,0,4.6,9,17.5,,,,,,18.83,
ROM,Romania,Europe & Central Asia,Upper middle income,2007,,,,,,,89.33,6,11,4.6,6,11,4.6,1.6,70.59,89.45,97.69,70.59,89.45,97.69,99.61,,,64.02,17,193,2.4,,,,,,,,52,51.87,88.19,,,,,,,,,,,,,,,,,,,,,,,,,,70.52,6,72,1.9,,,,,,,,58.33,66.03,87.19,,,,,75,8,,4,,2.6,5.5,12,,80,66.67,,,,,56.67,9,4,4,,,,,,,6,,90,40,40,,,,,,,48.5,108,195,48.2,9.7,37.5,1,,,,,,0,77.43,68.05,,,,,,,74.39,5,6,1921,1921,13,13,,,,,,,,,66.67,69.23,67.09,72.44,85.42,85.48,,,,,,,,,,,,67.76,35,537,,,,16.8,,,,,,,,,,,56.25,65.82,81.21,,,,,21.47,0,4.6,9,19.9,,,,,,21.47,
ROM,Romania,Europe & Central Asia,Upper middle income,2008,,,,,,,90.08,6,8,4.8,6,8,4.8,1.5,70.59,92.46,97.62,70.59,92.46,97.62,99.63,,,60.15,18,194,3.8,,,,,,,,48,51.59,80.87,,,,,,,,,,,,,,,,,,,,,,,,,,70.88,6,72,1.8,,,,,,,,58.33,66.03,88.26,,,,,81.25,9,,4,,4.1,10.9,13,,90,66.67,,,,,56.67,9,4,4,,,,,,,6,,90,40,40,,,,,,,49.34,108,204,45.6,10.2,34.4,1,,,,,,0,76.04,71.99,,,,,,,75.51,5,6,1751,1751,13,13,,,,,,,,,66.67,69.23,70.79,75.46,85.42,85.48,,,,,,,,,,,,67.76,35,537,,,,16.8,,,,,,,,,,,56.25,65.82,81.21,,,,,31.12,0,3.3,9,28.9,,,,,,31.12,
ROM,Romania,Europe & Central Asia,Upper middle income,2009,,,,,,,90.24,6,8,3.6,6,8,3.6,1.1,70.59,92.46,98.18,70.59,92.46,98.18,99.72,,,61.35,18,194,3.1,,,,,,,,48,51.59,84.46,,,,,,,,,,,,,,,,,,,,,,,,,,69.67,6,72,2.3,,,,,,,,58.33,66.03,84.66,,,,,81.25,9,,4,,4.5,24.7,13,,90,66.67,,,,,56.67,9,4,4,,,,,,,6,,90,40,40,,,,,,,49.42,113,204,45.4,10.2,34.2,1,,,,,,0,76.04,72.22,,,,,,,75.42,5,6,1828,1684,13,13,,,,,,,,,66.67,69.23,69.11,76.63,85.42,85.48,,,,,,,,,,,,69.49,34,512,,,,16.8,,,,,,,,,,,59.38,67.87,81.21,,,,,31.72,0,3.3,9,29.5,,,,,,31.72,
ROM,Romania,Europe & Central Asia,Upper middle income,2010,,,,,63.42,,90.34,6,8,2.9,6,8,2.9,0.9,70.59,92.46,98.54,70.59,92.46,98.54,99.78,,,60.95,19,194,2.5,,,,,,,,44,51.59,87.27,,,,35.31,10,209,894.3,,,,,,,,,,,,0,16.96,88.96,,,,,80.41,6,13,1.7,,,,,,,,58.33,94.26,88.63,,,,,87.5,9,,5,,5.7,30.2,14,,90,83.33,,,,,56.67,9,4,4,,,,,,,6,,90,40,40,,,,,,,49.4,113,204,45.5,10.2,34.2,1.1,,,,,,0,76.04,72.14,,,,,,,76.91,5,6,1593,1468,13,13,,,,,,,,,66.67,69.23,74.22,80.47,85.42,85.48,,,,,,,,,,,,66.11,34,512,,,,25.8,,,,,,,,,,,59.38,67.87,71.09,,,,,30.65,0,3.3,10.5,28.5,,,,,,30.65,
ROM,Romania,Europe & Central Asia,Upper middle income,2011,,,,,62.57,,90.36,6,8,2.8,6,8,2.8,0.9,70.59,92.46,98.62,70.59,92.46,98.62,99.79,,,55.31,22,206,2.8,,,,,,,,32,48.13,85.8,,,,35.43,10,209,863.7,,,,,,,,,,,,0,16.96,89.34,,,,,80.46,6,13,1.7,,,,,,,,58.33,94.26,88.79,,,,,87.5,9,,5,,13,33.3,14,,90,83.33,,,,,56.67,9,4,4,,,,,,,6,,90,40,40,,,,,,,48.83,113,230,44,10.5,32.3,1.1,,,,,,0,72.02,74.46,,,,,,,77.35,5,6,1525,1406,13,13,,,,,,,,,66.67,69.23,75.7,81.58,85.42,85.48,,,,,,,,,,,,66.11,34,512,,,,25.8,,,,,,,,,,,59.38,67.87,71.09,,,,,27.65,0,3.3,10.5,25.7,,,,,,27.65,
ROM,Romania,Europe & Central Asia,Upper middle income,2012,,,,,62.48,,87.84,7,12,3.1,7,12,3.1,0.8,64.71,88.44,98.43,64.71,88.44,98.43,99.79,,,53.79,23,207,2.9,,,,,,,,28,47.84,85.54,,,,36.2,10,204,854.1,,,,,,,,,,,,0,19.13,89.46,,,,,80.63,6,13,1.6,,,,,,,,58.33,94.26,89.31,,,,,87.5,9,,5,,15.2,42,14,,90,83.33,,,,,56.67,9,4,4,,,,,,,6,,90,40,40,,,,,,,49.35,113,224,43.5,10.6,31.8,1.1,,,,,,0,72.95,75.09,,,,,,,75.91,5,6,1684,1695,13,13,,,,,,,,,66.67,69.23,72.24,76.44,85.42,85.48,,,,,,,,,,,,66.11,34,512,52,365,95,25.8,7.7,8.1,10,,,,,,,,59.38,67.87,71.09,,,,,30.75,0,3.3,10.5,28.6,,,,,,30.75,
ROM,Romania,Europe & Central Asia,Upper middle income,2013,,,,,63.88,,88.88,7,8,2.9,7,8,2.9,0.8,64.71,92.46,98.56,64.71,92.46,98.56,99.8,,,53.94,23,207,2.8,,,,,,,,28,47.84,85.98,,,,35.16,10,213,788.4,,,,,,,,,,,,0,15.22,90.27,,,,,80.75,6,13,1.6,,,,,,,,58.33,94.26,89.66,,,,,87.5,9,,5,,14,44.9,14,,90,83.33,,,,,56.67,9,4,4,,,,,,,6,,90,40,40,,,,,,,61.98,41,218,43.3,10.7,31.5,1.2,,,,,,36.67,73.88,75.39,,,,,,,76.33,5,6,1621,1632,13,13,,,,,,,,,66.67,69.23,73.62,77.57,85.42,85.48,,,,,,,,,,,,66.11,34,512,52,365,95,25.8,7.7,8.1,10,,,,,,,,59.38,67.87,71.09,,,,,31.48,0,3.3,10.5,29.2,,,,,,31.48,
ROM,Romania,Europe & Central Asia,Upper middle income,2014,,,,66.43,64.39,,90.4,6,8,2.5,6,8,2.5,0.7,70.59,92.46,98.74,70.59,92.46,98.74,99.82,,,53.97,23,207,2.8,,,,,,,,28,47.84,86.08,,,,35.36,10,213,740.4,,,,,,,,,,,,0,15.22,90.86,,,,,80.83,6,13,1.5,,,,,,,,58.33,94.26,89.9,,,,80,87.5,9,9,5,7,11.8,46.9,14,16,90,83.33,75,87.5,,60,56.67,9,4,4,5,6,5,7,6,6,6,6,90,40,40,50,60,50,70,,,63.97,39,202,43.2,10.7,31.5,1,,,,,,40,76.35,75.57,,,,,,,76.86,5,6,1541,1552,13,13,,,,,,,,,66.67,69.23,75.35,78.99,85.42,85.48,,,,,,,,,,,,66.11,34,512,52,365,95,25.8,7.7,8.1,10,,,,,,,,59.38,67.87,71.09,,,,56.75,32.24,0,3.3,10.5,30,13,2.5,6,2.5,2,32.24,81.25
ROM,Romania,Europe & Central Asia,Upper middle income,2015,,,72.91,68.74,,,90.45,6,8,2.2,6,8,2.2,0.7,70.59,92.46,98.91,70.59,92.46,98.91,99.84,,62.22,54.06,23,207,2.7,13,2,1,2,3,1,4,28,47.84,86.36,86.67,,52.99,41.48,9,174,626.1,7,2,3.7,3.8,3,1,1,1,1,1,9.1,0,32.17,92.27,87.5,,,74.06,80.98,6,13,1.4,16,,4,6,0,6,,58.33,94.26,90.33,53.33,,,80,,,9,,7,12.3,46.6,,16,,,75,87.5,,60,,9,4,,5,6,5,7,6,6,,6,90,40,,50,60,50,70,,,79.99,14,161,43.2,10.7,31.5,1,,,,,,81.67,82.69,75.61,,,,,,100,77.23,5,6,1485,1495,13,13,1,1,0,0,0,0,0,0,66.67,69.23,76.58,80,85.42,85.48,100,100,100,100,100,100,100,100,,,72.25,66.11,34,512,52,365,95,25.8,7.7,8.1,10,14,,5,,4,2,3,59.38,67.87,71.09,77.78,,,57.14,,0,3.3,10.5,30.7,13,2.5,6,2.5,2,33.03,81.25
ROM,Romania,Europe & Central Asia,Upper middle income,2016,,72.52,72.62,,,,90.46,6,8,2.1,6,8,2.1,0.6,70.59,92.46,98.95,70.59,92.46,98.95,99.85,,57.43,,24,260,2.7,13,2,1,2,3,1,4,24,32.56,86.5,86.67,,53.11,,9,174,584.5,7,2,3.2,3,3,1,1,1,1,1,8.7,0,32.17,92.78,87.5,,74.12,74.12,,6,13,1.4,16,16,4,6,0,6,0,58.33,94.26,90.56,53.33,53.33,,80,,,9,,7,15.9,50.1,,16,,,75,87.5,,60,,9,4,,5,6,5,7,6,6,,6,90,40,,50,60,50,70,,79.64,80.58,14,161,42,10.9,30,1,22.5,27.5,2,0,76.82,81.67,82.69,77.39,55,53.18,99.08,100,,100,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,100,100,100,100,100,100,100,100,,72.25,72.25,,,512,52,365,95,25.8,7.7,8.1,10,14,14,5,5,4,2,3,,67.87,71.09,77.78,77.78,,58.21,,0,3.3,10.5,32.7,13,2.5,6,2.5,2,35.16,81.25
ROM,Romania,Europe & Central Asia,Upper middle income,2017,,72.65,,,,,89.48,6,12,2,6,12,2,0.6,70.59,88.44,99.02,70.59,88.44,99.02,99.86,,58.09,,24,260,2.2,13,2,1,2,3,1,4,24,32.56,89.15,86.67,,53.23,,9,174,546.5,7,2,3.3,3.5,3,1,1,1,1,1,8.5,0,32.17,93.25,87.5,,73.93,,,6,15,1.4,16,16,4,6,0,6,0,58.33,93.3,90.77,53.33,53.33,,80,,,9,,7,16.8,51.1,,16,,,75,87.5,,60,,9,4,,5,6,5,7,6,6,,6,90,40,,50,60,50,70,,80.37,,14,161,40,12.3,25.8,1.9,22.5,27.5,2,0,76.82,81.67,82.69,80.32,55,53.18,99.08,100,,100,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,100,100,100,100,100,100,100,100,,72.25,,,,512,52,365,95,25.8,7.7,8.1,10,14,14,5,5,4,2,3,,67.87,71.09,77.78,77.78,,59.16,,0,3.3,10.5,34.4,13,2.5,6,2.5,2,37.07,81.25
ROM,Romania,Europe & Central Asia,Upper middle income,2018,,72.83,,,,,89.67,6,12,0.4,6,12,0.4,0.5,70.59,88.44,99.8,70.59,88.44,99.8,99.87,,58.13,,24,260,2.1,13,2,1,2,3,1,4,24,32.56,89.3,86.67,,53.34,,9,174,510.9,7,2,2.5,2.7,3,1,1,1,1,1,8,0,32.17,93.69,87.5,,74.82,,,6,15,1.4,17,17,5,6,0,6,0,58.33,93.3,90.96,56.67,56.67,,80,,,9,,7,17.3,54.8,,16,,,75,87.5,,60,,9,4,,5,6,5,7,6,6,,6,90,40,,50,60,50,70,,80.3,,14,163,40,12.3,25.8,1.9,22.5,27.5,2,0,76.82,81.67,82.38,80.32,55,53.18,99.08,100,,100,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,100,100,100,100,100,100,100,100,,72.25,,,,512,52,365,95,25.8,7.7,8.1,10,14,14,,5,4,2,3,,67.87,71.09,77.78,77.78,,59.78,,0,3.3,10.5,35.6,13,2.5,6,2.5,2,38.32,81.25
